book_availability_id,library_id,book_id,copies
649319442,543,12794,1
964575746,543,95317,1
817897864,543,24156,9
899463756,233,47539,9
881355555,985,29415,6
369342744,234,39356,2
635458412,543,27364,1
299798427,234,19798,2
374973172,657,77661,8
322522329,543,54239,3
413787851,657,78638,8
873281594,543,92258,8
264661236,657,55699,4
147444466,985,64217,1
193429326,233,81698,1
878122393,233,43469,9
791862373,233,72143,2
314691749,233,69871,4
793799285,657,11219,4
337288181,657,63127,6
985997173,657,58333,6
269448764,234,38466,8
239894326,657,93965,7
497339757,543,52481,4
934957944,543,24818,8
774684956,234,12423,4
949975986,234,51999,8
141682887,233,92556,7
881869278,657,42663,1
876914222,543,79397,5
737283781,985,67227,2
891841869,543,98929,4
873165535,234,89498,3
842734437,985,18421,7
568559632,233,91649,2
779878893,543,16729,4
682924521,543,72879,4
777676917,543,58263,7
796885313,985,11189,5
344354932,543,18511,7
711592743,985,15137,6
868132549,657,92786,1
586392268,234,88677,5
583227457,233,89497,1
397972175,233,57466,8
262966844,985,64766,8
983562436,234,39825,2
454732981,543,72889,7
645828772,234,15741,3
685174557,985,65221,6
576881531,985,99686,5
396281319,985,28916,1
317355359,233,71713,1
694183962,657,86396,3
366248329,985,26344,4
196939211,985,91938,4
566728684,985,18182,1
229673274,657,54124,4
964261541,985,68767,9
178862141,543,57279,9
586926472,657,42371,5
494746936,985,79561,4
751694774,657,59565,9
424265254,543,66376,7
331966626,657,39468,5
145427676,543,61321,6
342886672,985,81815,9
781548942,234,82137,4
553752461,657,52537,5
699395848,234,97283,7
497728755,657,55467,6
873143631,233,77243,8
159533155,233,63953,5
335587932,985,72382,1
352129534,985,39323,2
477986993,985,14313,2
729184277,234,38142,5
354731842,985,68121,2
764583614,985,81723,1
489191754,985,13991,5
549269116,543,39694,9
728684339,657,55228,5
284633487,985,73253,3
482552147,657,26791,9
317854219,233,58175,7
458729176,985,72656,2
889785977,657,26133,1
863289867,543,28798,1
851395197,233,12864,1
128723427,234,79851,1
761876589,543,42959,1
773675113,657,56572,2
744515858,233,18875,9
835412312,233,88633,9
146766448,657,65138,7
936363554,233,26323,5
835127744,543,44573,6
835859758,234,75642,8
635899796,985,26253,6
311173913,657,84988,1
629886591,233,45357,2
778725635,543,43558,9
635258645,657,18985,7
786558157,234,51995,4
392552685,657,74673,6
445137953,234,61913,2
151182288,234,68557,6
923756823,657,81364,2
459623782,543,63556,7
896267131,543,36617,9
854131891,234,83961,2
516972166,233,71672,3
412222359,234,98955,4
274976399,234,73991,4
129643946,985,21483,6
879437956,233,56284,8
332548662,543,54828,8
487912477,543,19918,7
617558166,985,57241,2
445333781,543,23779,6
985854135,543,52348,2
826941441,234,76153,1
518149861,234,86468,4
688857414,234,11741,7
492156392,657,35743,6
547279392,543,36978,3
519358841,543,34374,5
754555387,985,31877,6
797473884,233,58137,6
559944792,985,85156,9
668637531,543,66542,6
478637167,985,56149,4
715151867,657,39513,6
858369249,233,86378,4
399695315,233,66174,9
287661393,234,54773,6
416497169,234,14998,1
175951592,985,77394,8
557652957,233,91599,8
664978842,657,23976,3
769641226,657,64419,7
568944618,657,29441,6
868411113,657,46611,9
346432348,985,29713,8
227361161,657,96424,8
578328142,233,94763,4
886254494,985,19661,2
361715525,234,21188,2
335653741,543,17531,4
775539297,234,54475,4
481874415,985,32448,7
789379248,543,33113,5
186359198,233,36464,6
778465771,985,45875,4
272781675,543,56591,2
291876244,985,38739,9
537965765,233,27569,2
798266394,543,92235,5
376491893,657,42435,4
478321535,657,34361,3
182139866,543,77468,3
716877162,233,59844,4
185337432,234,17124,4
818849952,233,69217,8
886529345,543,33155,8
346941852,985,48832,6
461274535,233,78282,9
116233883,233,38812,5
236134585,233,39222,6
162556543,985,61634,2
664217832,234,96429,4
916724774,233,89446,8
638576353,657,42595,7
186112972,543,81275,8
136767596,657,33739,6
576253249,543,27771,1
883355556,985,64553,1
267733313,234,52834,9
937376342,985,47355,9
172648437,234,31431,2
542152222,543,66538,1
829784366,233,67848,2
695535869,234,63883,5
629668911,543,97712,5
578844315,657,81916,8
576766553,543,76937,5
869784746,233,16666,2
842594291,985,16522,1
365275434,234,92928,5
168873635,233,83147,2
973193779,233,31274,8
367475474,657,13427,3
336437561,233,84694,7
721717335,233,12894,9
462177773,234,62722,5
516716944,985,16391,8
892441153,657,93267,1
798328193,233,12429,6
971782244,985,63336,9
456782862,985,19318,2
684589759,985,74576,5
366235376,985,84182,4
994381438,985,75981,6
398663375,657,79718,8
144851374,234,77933,7
621233399,985,71821,4
733369974,985,48443,8
781215477,657,62529,8
836717369,985,62417,8
743758544,657,98449,3
125421713,233,88536,6
838142452,657,54994,3
895145113,234,97515,9
738255296,234,54562,8
551582278,543,21915,1
932217434,233,57278,6
393154272,234,86949,4
793433441,657,86547,1
941228296,657,73964,7
547512594,234,34262,6
166315127,985,75199,5
585366581,233,37597,3
213116951,234,26144,8
687487198,233,18423,4
258227755,657,28716,6
892672991,985,13645,1
127335996,234,26231,9
754745958,234,43789,4
539347284,543,78774,7
543553192,985,19447,8
736292583,543,92377,2
915736777,657,11439,1
217868988,657,87542,1
135152964,985,52133,7
793667785,233,19297,9
252945197,985,97561,1
617628464,234,45944,5
235373337,985,78685,7
739336551,233,33633,8
278183423,657,78498,6
519728823,985,95678,6
764142826,233,46152,7
152124688,234,31338,2
348789476,543,28533,4
526187974,985,18837,3
925428642,234,31485,1
948713919,234,86361,7
635786696,543,18141,2
456949142,543,33211,3
342667313,543,79661,1
676357662,657,98512,2
948544897,234,86797,7
536123547,985,91327,4
823737524,543,67979,3
882744691,657,74459,2
852964229,543,65317,8
333714719,657,79296,7
173872947,234,37942,9
329589594,985,43183,9
769694664,234,18992,3
736537138,657,19879,6
615531121,985,26228,2
326283839,657,26288,1
873441681,234,37857,2
654531465,233,64892,8
962162665,233,75932,8
687677686,657,67391,4
971511489,543,12494,7
689788162,234,27412,1
745148673,985,51977,4
761972362,657,33164,5
643971489,233,46856,3
428325864,233,12592,2
233576917,543,48175,5
422892919,234,59788,6
144519686,657,72347,1
173994686,234,21113,3
118267627,657,95165,6
439156936,657,12972,4
995793797,985,93588,9
831437439,233,89811,7
448328916,985,65757,2
165735618,234,94449,1
514133712,657,94682,5
321946536,233,46838,1
338774335,233,54568,8
887377161,985,23776,8
471393498,233,75418,6
325721872,234,36617,9
615212158,657,73629,8
291273861,233,15183,6
657429389,657,91516,9
893683625,985,72196,4
246857732,657,31591,2
918759576,233,91485,8
972344885,234,21932,7
595972628,985,95181,4
325418975,985,78898,6
813199324,543,79522,8
659143426,985,88837,1
786796339,657,16935,9
646344799,543,74379,8
368121893,234,58925,9
621985933,233,25648,4
161974694,234,49719,4
497975366,657,59342,6
737945653,234,68957,5
649621761,233,35424,4
117768882,657,34999,1
766611866,657,76798,4
656174812,985,47774,1
995257959,543,68184,2
866636781,234,56613,9
631443571,234,24644,4
743946577,985,51416,2
526576781,985,48663,6
827971138,543,73994,2
367463376,233,44993,4
816381524,234,69281,1
224595647,985,91589,6
199565427,657,93472,4
464616136,985,43425,3
242281313,985,14247,2
233671919,985,33336,9
442767256,234,82913,3
486176315,234,87242,2
494643145,985,74758,6
687255745,657,92687,1
532785285,543,16613,9
985354252,234,81858,3
922258589,657,91651,1
299343285,657,14753,1
882758568,234,11287,7
352395131,543,81785,2
547314635,543,64315,3
438484155,985,71153,5
281567952,233,94315,3
931537266,657,14455,4
353626459,234,95518,5
557147243,234,59754,9
737679453,234,23682,1
886114635,985,26969,3
515327347,234,83123,6
652999797,234,33526,8
785118634,985,92233,3
114114533,657,74839,5
646217527,543,32693,1
114293458,985,24576,8
433149559,234,88755,1
386197268,233,65648,3
318295891,233,51292,8
725622385,543,81595,8
265536527,543,98357,7
465732735,657,71523,9
395558656,543,38295,7
524765895,233,75325,2
274311239,234,56261,3
717885293,657,65191,9
732883916,234,32967,9
358677865,657,23353,6
217775146,234,95547,6
835417325,985,73617,2
455634371,233,69684,3
686856966,985,22375,4
854838274,543,91885,5
445155664,543,31861,5
349434752,985,12525,2
169899771,657,29776,1
645162787,657,76881,5
677141475,233,32363,6
685455415,233,41572,2
263433237,985,52516,8
818156119,233,94539,5
896644674,985,14778,3
536627997,657,61867,8
234939821,233,73435,9
534749492,657,16222,2
974641434,234,74144,2
886445764,234,54925,2
928432256,985,29741,6
949611535,985,95273,8
893959367,233,64225,5
271765245,657,87338,3
274483147,985,36623,7
242732196,657,34263,2
625137689,234,69322,7
835515319,233,41834,6
112963567,233,32998,6
923417617,234,53859,8
662699682,985,68259,1
572914365,657,73698,7
625493357,233,39811,7
222899861,234,84726,4
438863388,234,55822,2
933451757,233,31559,3
116522512,233,25823,6
156941361,233,78914,4
526143375,234,92219,7
671899655,543,43288,2
688271359,657,36161,1
817989241,233,23173,2
628978748,543,73967,8
673442912,543,17624,6
922731984,985,19139,5
821478599,234,67821,7
819343871,233,82731,3
372216734,233,74591,3
619451527,233,67129,9
489987829,234,91128,7
659857423,543,66875,7
426437395,234,92552,3
361295828,543,75579,5
823938219,543,92662,6
873755181,985,27977,3
628374644,233,19214,9
114816268,985,25353,5
826681226,234,23475,8
123738335,657,46959,4
123251721,543,63378,6
368161865,233,54664,3
261642591,657,73624,8
986667964,234,85664,6
996135399,233,89275,2
391889233,543,63336,1
821223153,985,57639,9
748334977,985,45224,3
622531212,985,56319,7
848577645,234,47376,9
951695188,657,17935,3
169277596,234,89738,3
789599968,657,25756,9
565548281,543,11557,2
225493875,657,33811,9
952921789,233,37847,5
191154865,234,42227,6
165393674,233,49796,2
596778384,233,11659,4
396244978,657,31481,3
698828324,985,63499,5
465741444,657,47677,4
417424425,543,58848,7
667217692,985,76426,8
941729355,233,29418,6
814543813,985,62254,7
578255757,985,14584,2
179686945,985,33817,6
235859512,233,28917,1
283312214,233,93956,5
333422621,543,12757,2
444383874,233,37437,5
985211927,657,77299,1
666893498,543,76214,6
641535375,543,63275,8
613173122,543,62681,4
996244991,543,39799,5
232371232,657,55851,7
676916486,234,73328,8
233233185,657,47728,1
569899551,234,71491,6
719369879,985,89282,1
667181571,657,22464,9
928189787,657,66943,5
661469199,543,26868,5
811486946,985,54854,1
853969732,234,35918,3
952521843,657,67731,7
828772918,234,87917,3
937568449,985,47543,8
177635275,233,18297,5
999721746,234,28154,5
541944675,543,43957,8
592426939,233,31131,7
678447953,543,67221,8
463225788,234,78586,3
744619482,657,38644,8
277129919,233,17721,7
523218271,657,63864,1
787353491,233,75151,4
824486782,657,53182,3
244991985,233,28284,8
257193898,234,69645,6
648356618,233,34564,2
416694964,543,15975,5
982277246,234,33234,1
617164144,234,21465,9
338929488,234,25748,1
589285789,985,42446,1
286232481,985,69297,7
548117983,233,88361,6
959481436,233,19134,5
692584269,234,24929,1
926257341,233,83663,1
773522377,234,71882,2
154964461,234,79291,2
878194763,657,16554,2
435911543,985,99434,5
788612481,543,41528,9
639199126,657,47379,3
181183925,657,99119,3
175661895,543,14952,9
942986641,543,82375,7
381135658,985,19471,5
222815821,985,18827,6
239564893,234,25443,8
694931744,234,57446,5
982134768,233,49217,8
442233867,657,81355,1
485796446,985,63647,8
289143738,234,69568,6
584261874,233,33715,5
624834433,657,18849,8
884433968,233,75892,7
766228553,234,96774,2
448436122,657,29355,1
944397223,234,34584,7
466376254,657,63888,8
226335367,543,16735,1
995339962,233,19815,6
217153731,657,22891,5
829135833,233,65247,9
936274349,234,18281,6
147341166,233,99597,3
514752477,233,12276,5
271732279,233,57424,6
792441541,657,54447,3
644816568,234,74213,6
428664845,543,19894,4
472198214,233,55983,5
939636612,233,13687,4
429257697,234,13233,1
394712876,985,95424,8
633387714,985,66877,8
131355824,985,49838,3
688147557,233,42242,3
537561453,985,24317,2
474799986,233,17326,6
425277549,234,17727,4
463392664,657,65482,4
663165539,233,24113,4
855541634,985,66415,5
246294122,985,11148,7
418492248,985,36158,9
721283176,543,77493,8
684151724,233,83282,4
655241927,657,48377,2
492469456,234,68838,2
528755645,234,19437,1
912784661,543,55259,1
818221864,234,69923,8
879566213,234,35244,7
191924358,657,25567,7
341899658,657,96533,9
954726776,543,53218,7
426143839,233,59787,5
975844135,233,95738,3
559185745,985,49975,7
859928383,233,67168,2
177526624,543,69933,2
114857836,985,26417,5
336149235,234,82323,6
157358339,985,47653,9
357138593,234,52975,3
442478271,543,99194,6
936253953,657,31418,1
395724246,233,38349,7
172846856,985,29119,2
952178949,985,52824,3
394494419,233,57264,8
764559345,985,68875,2
866634714,234,48465,4
329652749,543,34942,4
733698563,233,14367,9
597518299,657,84697,7
187686278,657,23536,8
288362377,233,75874,4
472981161,234,49961,3
782978155,985,35125,4
783681137,985,43614,9
929174566,234,78522,5
398577785,233,92747,9
135824883,543,67812,1
539887822,543,44654,5
948815636,233,45617,4
537149854,234,84864,3
739129434,657,79287,4
161319476,543,44143,6
977794586,543,91866,2
878275376,657,66868,9
588963752,657,66389,1
991216367,657,65269,3
864787576,657,99946,7
387337534,234,34748,8
574326275,657,38846,6
654674463,657,39324,4
863283421,233,19728,4
527517771,543,83869,7
125236118,985,53471,3
357817164,233,87121,4
721421831,657,51224,5
854238157,234,49413,6
447385286,233,23865,6
477618728,543,74326,7
757245761,234,55139,1
749238842,234,66174,5
211478596,543,13828,3
183756366,657,29634,5
676662694,985,41912,8
256442456,233,23218,1
991176539,234,53787,9
964163117,543,43126,4
544394379,985,78625,9
597575483,985,32195,5
241813448,233,45118,6
245147166,985,35482,4
738473161,657,52125,1
714825114,985,48796,7
679426769,657,71693,7
735668913,543,19811,1
856246376,985,16672,6
997567461,234,49283,8
256299625,234,36727,6
687169983,543,69869,8
485295274,233,27362,8
823455166,233,29112,3
167321657,985,34368,7
794997226,233,89492,9
576251787,657,55756,8
916185731,985,12972,9
786346328,985,56363,5
523168931,657,28738,9
167958591,234,18185,9
797568933,543,45787,2
276753129,233,24119,3
173914684,234,66122,6
836968677,234,64664,3
653565148,657,14711,2
247379935,985,26365,4
848866865,233,31156,5
765722156,985,48967,9
728265435,985,11843,8
132247885,657,44127,6
125955222,543,11454,6
315978775,233,42387,9
877835728,985,84659,5
592445777,543,95441,9
437864265,657,67361,6
755932451,657,99669,7
914198236,657,51248,9
647856644,234,23536,6
377123632,234,21552,8
859853945,233,66611,9
365896617,234,88834,8
852347213,233,13392,9
462999729,657,58479,8
517482361,233,41545,4
935971798,234,24712,6
913554745,985,99216,2
833622459,657,21258,1
319252919,985,44759,6
289888412,543,37559,2
513343966,657,76377,8
548759285,233,84415,8
512566119,657,13979,2
923623899,657,16324,6
917794648,657,61341,4
833423669,234,25331,6
341929812,657,58769,6
666234183,657,37846,2
363918766,543,68499,9
326441376,985,82371,3
718383716,234,49362,2
736123743,233,24492,6
632411279,985,39696,6
332848189,657,84466,9
459456629,543,17448,1
322459598,233,15264,2
644173182,985,24392,7
432337525,234,93952,1
979822615,985,11474,4
146367354,657,37146,6
538175573,985,61141,3
772354212,657,23638,2
851357471,985,71573,4
111959646,234,67611,7
788764271,543,64336,7
525367883,657,23972,3
182257852,543,19113,5
822198488,543,22894,6
168766589,985,46962,9
936415692,657,43198,8
622211192,657,33392,1
922652464,234,74475,2
318217197,985,38839,6
252415595,985,76273,4
883855994,985,64811,7
112212114,233,72253,9
337264233,657,33411,4
538345377,657,48281,3
876514679,543,24296,6
619868592,543,95993,2
464395973,543,39555,8
477458136,543,21634,7
562439692,233,26124,3
669987265,657,63784,1
351123676,234,69775,4
942164833,985,61314,2
838737453,985,23715,3
848885467,234,83437,7
473972443,985,82561,3
582154336,657,26735,3
794954756,985,66988,6
137697836,985,19665,6
226351532,234,72441,4
188123586,234,36617,8
981686219,234,94356,5
428489683,985,38486,5
522854291,234,89349,6
264854889,234,43979,8
276344855,233,83646,3
588486875,233,95779,4
227262783,233,18773,7
641995477,234,81338,3
826198982,985,11387,8
597448397,985,13715,1
658134385,985,61957,6
177791475,233,49874,8
465964197,234,82841,6
145569818,234,35517,8
919547326,234,91293,4
156557129,543,23926,1
438998858,234,66925,8
768874471,657,42581,7
137211622,657,54185,4
398578679,543,73769,6
882576889,657,31847,8
636133612,543,41121,6
714751763,657,45483,2
597478637,657,31513,1
948437296,234,11747,4
581323693,234,74191,4
549915658,234,61683,9
868935689,657,98535,3
968918991,985,47399,6
772765285,234,12594,7
721851384,985,66965,3
357642144,657,75815,6
883648819,543,46892,1
496438534,234,83264,5
518984969,985,18859,9
895198143,543,34569,4
291566199,234,92314,5
682714598,543,29587,3
945574265,234,67433,1
858646441,234,82357,9
145729669,985,35187,6
835959751,234,13261,3
836835762,234,19215,1
833491124,985,61859,1
419221661,234,79242,1
191111684,657,36617,9
544142725,985,84473,2
836221816,233,37622,3
757484498,234,91599,4
786748138,233,17776,5
427835171,234,63334,5
629157679,657,97663,9
326475844,234,45673,4
119283951,985,45137,2
534176158,985,19376,5
734947392,233,15479,9
435362563,233,42774,1
811315513,985,72413,4
151452417,657,32479,7
247764771,985,83845,2
582729728,233,55688,7
935821264,985,38713,7
737475131,543,41718,3
291453753,233,21939,7
745347757,985,12423,4
824128295,985,54254,7
263777914,234,16389,1
478555411,234,91648,8
573278241,985,55842,8
118329149,233,98334,3
513623181,985,99935,6
576348193,657,67412,9
951953938,657,94356,2
881758461,657,37832,8
245837864,657,78225,2
336348153,543,18132,8
858784251,985,77547,1
396878432,234,68496,3
441994515,657,41649,7
391967985,234,74347,2
658853497,543,17153,6
764134371,233,54396,3
822943372,234,93414,4
845161925,543,39535,3
882878568,985,12559,9
212277442,543,23577,2
689124555,657,81995,6
162848714,985,54187,1
187857587,233,13637,8
695782348,657,77974,6
494633856,657,52323,8
333992239,543,38339,5
149243892,657,55168,9
476829642,233,32236,7
369996914,234,46466,7
423396958,233,62347,7
851396864,985,61729,7
178385279,657,13331,2
621679314,657,24182,8
231749136,985,75434,9
133766843,233,64853,4
469847367,234,82318,4
476487574,657,45173,4
616992781,543,42597,2
383636461,985,29843,3
171473318,657,23737,2
664535241,233,89545,2
672848298,234,95187,2
516447375,234,56559,2
637114297,985,35616,8
959223665,543,74489,1
896849235,233,42136,4
497712727,985,85497,8
519788252,543,83532,4
382461353,233,12288,5
764915919,234,56316,9
679915184,543,75873,7
145916824,543,44148,1
189958784,233,57713,6
438286985,233,79247,5
948937848,657,35694,9
299299218,543,16311,3
836112957,543,26892,2
439223674,985,58176,7
828963519,657,35347,6
851192542,234,88635,9
811425281,543,95877,7
261646763,985,75967,1
897995592,233,91578,9
384418573,233,63329,2
134848745,985,99991,2
546673755,234,28271,7
445635124,234,33723,2
922466978,233,49722,5
931914826,234,58516,3
696995211,234,21957,6
553725945,543,37137,3
528988641,657,68976,3
944419982,234,99346,5
259948884,985,17795,9
683855285,985,64249,7
346597434,985,26414,7
157312952,233,59386,1
749869612,234,13399,5
657944562,233,18644,8
817537648,543,76175,4
248127117,543,45929,4
166121334,543,47446,2
889788961,657,16387,9
767483284,233,46345,4
537366899,657,96399,3
614472369,233,94345,8
288885569,234,45839,2
215138344,657,27233,6
317245492,543,17787,4
465265549,233,88951,5
417349485,657,66444,2
467486418,543,65382,6
853966566,543,87253,4
187442339,543,54884,6
692533726,985,48613,9
236391593,543,59979,4
142774152,985,53379,8
915531194,233,28716,5
767297321,543,65415,6
545197421,657,71568,8
544344353,657,71517,9
529389494,657,79326,7
943459475,543,57751,1
224671251,233,16643,3
649334258,234,85962,4
598956433,233,87989,7
924575531,657,63131,7
963397533,543,94639,5
894638266,985,94612,6
717435376,543,23315,5
254529969,657,32611,1
991518136,234,67963,5
476573121,234,96757,7
555474241,657,65241,2
333767995,233,62475,3
553928661,543,23779,5
294362267,985,14334,9
328177622,234,14927,4
123977165,985,56358,6
224127425,657,73954,3
717262126,657,54948,3
858918646,234,18426,9
741359844,657,54246,3
428333436,543,37726,3
731256967,233,65372,8
957667142,657,91628,9
665377831,657,98373,8
144593819,543,11387,7
999837775,657,74241,7
728914153,657,96337,4
769997565,985,57698,2
873588331,233,14688,7
421283389,233,74632,6
842644713,234,24771,4
768815956,234,61695,5
833784238,233,68858,8
637321895,233,43349,4
417873799,234,68117,3
141633521,234,92639,9
614959522,985,23265,6
425514958,233,35339,2
788851455,233,78187,1
925499668,657,47392,9
585659645,234,55385,7
382168592,233,38338,9
847744359,543,52484,1
794712491,985,11256,3
542963684,985,68243,8
554461122,985,58852,4
337911783,657,45365,2
129657411,657,87692,7
566935933,233,93198,6
884544231,543,14671,9
583642549,657,57398,4
711422325,234,57913,5
621542615,233,21687,7
878627855,233,84283,9
615764459,543,13936,4
158351486,657,48712,9
284394693,985,42314,4
472127223,234,96381,2
875167343,233,87746,7
739371584,233,85835,3
383561537,543,64969,9
885887825,543,58474,5
962331548,985,19957,9
438863886,233,97264,7
914173128,657,25516,4
316618469,233,72561,6
574268685,985,68672,4
577961372,543,24174,9
221823589,234,34321,6
629848269,234,15725,7
942619812,657,87787,6
692895937,543,26225,6
255174434,543,97233,6
784743168,543,24366,1
321784979,657,35394,8
666295927,985,14869,8
539853329,233,18747,6
341712116,233,63454,4
515982273,985,95322,6
144348846,543,34589,5
493717254,543,53219,6
387214777,985,38487,6
493961664,657,22988,8
329345331,233,13947,4
418993385,234,41778,3
895633446,233,59136,8
139512498,985,11874,7
328257923,985,48669,2
132769138,234,73342,4
885652434,543,32449,7
627647329,543,94637,4
836341885,657,46596,2
732318485,543,45465,3
418247265,234,96985,2
639466897,543,64339,7
365434559,985,46462,7
916428788,233,38291,9
775284455,233,31864,1
394313583,985,49943,8
974525922,985,25388,2
296433244,233,59797,6
879557111,657,58866,2
428481758,234,98249,5
827722969,657,25951,3
448518398,985,22322,3
887498777,985,49189,9
747585547,233,71472,4
977715293,985,33191,1
572574415,657,73888,9
967852592,234,12788,5
365988138,985,18174,8
352564848,234,85629,2
746536515,233,78971,4
154553871,985,78184,3
646888664,543,59657,8
423574912,657,55952,6
191483719,543,15277,7
147173827,543,55579,2
142458585,543,56467,5
645764312,657,85789,3
872468666,657,22395,9
473619397,985,44571,1
883632592,543,46177,1
659526866,543,96384,3
152674838,233,48237,5
519614751,657,63364,1
326665187,234,34614,5
761991841,657,69586,3
562519427,233,43532,6
175514778,234,56862,6
477113512,657,58332,7
575344635,234,55697,6
738181478,234,76842,2
839126493,657,71153,5
867538361,543,93355,6
897986161,234,96357,4
216463229,985,97365,2
589387497,234,42931,1
798889855,657,74945,1
668365536,985,74684,4
845986651,985,13546,3
372966851,234,28662,1
665872986,657,66465,6
679786129,234,98712,6
394164343,657,48143,7
283195216,657,86318,8
252618559,657,37379,7
328934645,233,64788,6
955496127,543,89591,4
595598769,233,69927,7
853216747,234,17893,6
832351869,985,39681,3
157342513,543,13991,4
653239535,657,37289,5
625144229,233,65928,2
298846983,233,84613,8
155397881,233,59172,6
774142397,657,86693,4
481769122,233,15744,5
546174929,233,23665,7
792834553,543,49773,7
594685712,985,78524,7
928515967,543,75199,5
621147836,233,25314,9
777759334,233,32144,1
768936482,234,69622,8
535933454,233,98593,2
762633811,657,46846,1
816882668,233,29173,9
964166137,985,43122,8
457593495,985,13419,8
845666494,233,71541,1
141415894,543,54151,6
571832534,234,92995,6
291355724,985,84769,1
184678771,985,95299,5
355142954,233,16796,6
319111496,543,44532,7
391279594,985,85788,7
429861413,985,89391,8
233327798,233,61435,7
486567694,233,31897,6
659314895,233,75373,2
873947898,543,84468,5
847556448,657,72346,3
685327391,985,82226,8
441621456,985,96569,5
412194243,543,44897,5
715711473,657,73999,6
593533285,543,57232,7
759162665,985,61596,1
663229217,234,23951,5
414297214,233,53984,9
571489818,985,99149,3
898734316,543,56127,9
671847236,233,97263,1
243886654,233,44122,4
676557725,657,22699,9
382447478,985,99844,6
546726799,543,42523,6
779578151,657,34131,7
712579272,657,87539,8
397785996,233,26855,8
561349839,985,27142,7
995335424,985,87919,2
697223985,985,26296,8
461425446,234,18777,2
399658448,543,86612,2
785418481,543,24375,2
897873583,543,18737,7
415661294,657,77891,7
916664939,985,26392,3
973542848,657,51682,1
542211567,233,44354,8
352122529,985,44139,1
796151972,657,96716,8
488835671,543,13211,9
948995414,657,76279,4
258825759,543,91731,5
669351928,543,18175,8
629965838,543,54522,1
452277423,543,11373,3
377495844,234,16391,2
976963865,234,21751,3
945627668,234,49382,3
821317615,543,55181,1
853335111,234,93996,4
527921876,234,16225,1
671838229,657,33965,3
471698455,985,82898,1
713769456,985,95239,5
519539243,543,94563,4
671751578,657,14744,7
331426522,543,61776,9
966888833,543,11579,4
364613421,543,21118,2
349776699,234,93419,6
498973944,543,26384,7
132149273,985,25536,6
286541393,985,17175,6
525618331,233,63648,8
476856915,985,85958,6
324136853,233,47348,8
965915614,543,86776,6
287982723,543,77956,4
692888716,985,96913,4
159795891,657,28255,7
669785851,657,65455,7
637516626,233,68791,4
585594453,234,84482,7
994571631,543,16446,8
321661821,543,37435,8
996383138,985,21323,2
368479997,543,18758,5
358397547,233,83971,3
172115817,985,57145,4
521997744,657,36796,6
682519417,234,62681,4
712532722,234,23986,6
587921438,985,58891,1
783972484,234,12924,5
243419376,233,67747,8
842777687,985,75148,8
926971359,233,14891,4
424627742,985,94765,7
698372761,985,78394,6
878676997,543,79339,5
973773881,657,46755,3
639472131,985,48184,2
596244333,233,39884,6
692234686,657,23474,8
981746946,657,93796,4
595736775,985,61927,1
814138885,985,46629,3
236757345,657,81272,4
576782272,657,47581,7
776699691,985,84429,3
533613916,657,59959,4
662113491,657,42744,2
678393229,543,98436,6
817562414,985,12123,5
142237268,233,86946,7
898614311,233,34624,9
866971531,657,77798,8
623533915,543,55212,8
588582924,233,72116,5
918165332,543,69285,3
921142752,234,98334,1
483472454,233,84658,3
515679485,233,99448,6
887635586,233,89727,3
197991319,985,57637,3
956194888,657,61433,4
217322799,985,56683,1
414944556,657,38965,4
573226697,985,81649,5
676312376,657,21643,3
766498853,657,58293,4
268583141,233,45129,7
466829816,233,62582,1
361671843,543,22526,1
541254335,233,77312,9
932326632,657,69417,4
928285976,657,69517,8
767968391,657,91388,3
686595424,543,48669,2
452362311,657,16862,8
428776883,233,52274,2
276932279,543,97728,5
187274127,234,54484,1
349697655,657,76384,2
914165945,234,57118,6
352241858,985,79377,7
899268757,985,18688,9
743466469,657,95895,5
237324176,985,46868,2
859958483,985,37934,1
233137653,657,73166,7
197973984,543,55586,9
949924373,985,71119,9
957532145,657,91424,4
768736355,234,22711,6
481417375,233,38544,8
119993876,985,26595,8
882792922,234,78548,4
712168732,985,88783,8
995864557,233,25914,9
595399612,233,91551,4
265497481,985,91864,9
941444277,985,81696,1
788895358,657,88616,4
799939154,657,16327,9
915272843,985,26774,5
825349729,233,88959,4
755833948,657,19444,3
864563799,543,58132,4
867394942,543,45459,8
879817233,985,24956,3
349582614,234,55282,5
675986616,234,92775,9
574881788,234,21931,8
754628783,543,86916,2
668342528,657,34217,8
337365583,543,72721,6
936649828,543,21928,9
419295786,233,98312,8
351694563,234,21286,7
195819476,233,87627,9
949166875,657,19835,4
516636345,985,95758,4
427297375,657,93338,7
923129333,657,46686,3
493118794,234,36262,5
417682115,985,23614,5
555386586,543,18618,8
651383193,233,69866,8
916998684,234,85797,2
452546732,543,56369,1
672988629,543,84898,7
357563729,543,13994,9
676112236,543,57529,1
493542843,233,35342,4
974234471,985,99267,8
411244729,543,19881,4
629147434,657,74151,6
218671525,233,31676,6
318364956,233,34387,6
719477286,543,91266,4
119376595,234,38593,7
114546471,234,21131,7
416741736,985,43328,5
332378695,233,68589,2
635996724,234,94524,6
217399949,657,62364,8
234223978,233,68611,7
572937328,985,83419,6
772292918,985,38259,3
362557268,234,15754,3
342142922,234,32948,9
524586587,985,96363,6
873894439,234,93525,8
879877729,543,82117,9
178399346,543,36898,3
187797644,985,41215,3
861557958,985,33853,8
866343652,233,33977,9
693781544,543,88764,4
444431962,657,57952,9
